SCIP version 7.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 5.0.2] [GitHash: e9d280a398]
Copyright (C) 2002-2020 Konrad-Zuse-Zentrum fuer Informationstechnik Berlin (ZIB)

External codes: 
  SoPlex 5.0.2         Linear Programming Solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: e24c304e]
  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (www.coin-or.org/CppAD)
  MPIR 3.0.0           Multiple Precision Integers and Rationals Library developed by W. Hart (mpir.org)
  ZIMPL 3.4.0          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)
  PaPILO 1.0.2         parallel presolve for integer and linear optimization (https://github.com/lgottwald/PaPILO) [GitHash: 62d2842]
  bliss 0.73p          Computing Graph Automorphism Groups by T. Junttila and P. Kaski (http://www.tcs.hut.fi/Software/bliss/)
  Ipopt 3.12.9         Interior Point Optimizer developed by A. Waechter et.al. (www.coin-or.org/Ipopt)

user parameter file <scip.set> not found - using default parameters

read problem <C:\Users\claudio\Documents\GitHub\embedding\src\lp\N64_B0.5_diversified_classical\IPL_linearized_N64q3.00B32.lp>
============

original problem has 4160 variables (0 bin, 4160 int, 0 impl, 0 cont) and 12289 constraints

solve problem
=============

presolving:
(round 1, fast)       64 del vars, 64 del conss, 0 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 0 upgd conss, 0 impls, 8064 clqs
(round 2, fast)       64 del vars, 192 del conss, 0 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 0 upgd conss, 0 impls, 8064 clqs
   (0.0s) running MILP presolver
   (0.0s) MILP presolver found nothing
(round 3, exhaustive) 64 del vars, 192 del conss, 0 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 12096 upgd conss, 0 impls, 8064 clqs
(round 4, exhaustive) 64 del vars, 12288 del conss, 4032 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 12096 upgd conss, 0 impls, 8064 clqs
(round 5, exhaustive) 2080 del vars, 14304 del conss, 4032 add conss, 0 chg bounds, 64 chg sides, 64 chg coeffs, 12096 upgd conss, 0 impls, 4032 clqs
   (0.0s) probing: 51/2080 (2.5%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.0s) probing aborted: 50/50 successive totally useless probings
   (0.0s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.0s) no symmetry present
presolving (6 rounds: 6 fast, 4 medium, 4 exhaustive):
 2080 deleted vars, 14304 deleted constraints, 4032 added constraints, 0 tightened bounds, 0 added holes, 64 changed sides, 64 changed coefficients
 0 implications, 4032 cliques
presolved problem has 2080 variables (2080 bin, 0 int, 0 impl, 0 cont) and 2017 constraints
   2016 constraints of type <and>
      1 constraints of type <linear>
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
y(33,6)                                             1 	(obj:-0.000300598951709729)
y(33,7)                                             1 	(obj:0.00109715624321412)
y(33,9)                                             1 	(obj:0.00092474529298346)
y(33,12)                                            1 	(obj:0.00123743801139116)
y(33,17)                                            1 	(obj:-0.000791138598389743)
y(33,19)                                            1 	(obj:-9.93502437485551e-05)
y(33,20)                                            1 	(obj:0.000697466384963398)
y(33,22)                                            1 	(obj:-1.75877083956967e-05)
y(33,24)                                            1 	(obj:0.000261224050711587)
y(33,25)                                            1 	(obj:0.000541889120900203)
y(33,26)                                            1 	(obj:-0.000874977810569369)
y(33,28)                                            1 	(obj:-0.000131107189800396)
y(33,30)                                            1 	(obj:0.000610732603938637)
y(33,31)                                            1 	(obj:0.000280407145545743)
y(33,33)                                            1 	(obj:0.00198692058100242)
y(33,35)                                            1 	(obj:-5.45129923701659e-05)
y(33,37)                                            1 	(obj:0.000844404610809834)
y(33,42)                                            1 	(obj:2.46693991372647e-05)
y(33,43)                                            1 	(obj:0.000493643735137051)
y(33,44)                                            1 	(obj:0.000648517656731497)
y(33,47)                                            1 	(obj:-0.000325873519301708)
y(33,48)                                            1 	(obj:0.000488844050003295)
y(33,49)                                            1 	(obj:0.000465760382603187)
y(33,50)                                            1 	(obj:-0.00011739840369488)
y(33,51)                                            1 	(obj:0.000345388493164612)
y(33,53)                                            1 	(obj:0.000732332072653727)
y(33,56)                                            1 	(obj:0.000281590846218144)
y(33,59)                                            1 	(obj:0.00117328125420505)
y(33,63)                                            1 	(obj:0.000395299216663873)
y(35,2)                                             1 	(obj:8.12706554852438e-05)
y(35,3)                                             1 	(obj:-0.00148517870738297)
y(35,5)                                             1 	(obj:-0.00161005319911914)
y(35,6)                                             1 	(obj:-0.000450134011790637)
y(35,7)                                             1 	(obj:-0.000999664144037093)
y(35,9)                                             1 	(obj:0.000170539029831059)
y(35,12)                                            1 	(obj:3.36717795167131e-05)
y(35,17)                                            1 	(obj:0.00016203192718851)
y(35,19)                                            1 	(obj:-0.000972270243552208)
y(35,20)                                            1 	(obj:-0.000858641387842774)
y(35,22)                                            1 	(obj:-0.00117829470619304)
y(35,24)                                            1 	(obj:0.000200913644847435)
y(35,25)                                            1 	(obj:-0.000222445498718108)
y(35,26)                                            1 	(obj:-0.000937759294012264)
y(35,28)                                            1 	(obj:-0.000678804304770459)
y(35,30)                                            1 	(obj:-0.000861957677330038)
y(35,31)                                            1 	(obj:-0.000518249569927447)
y(35,33)                                            1 	(obj:-5.45129923701659e-05)
y(35,35)                                            1 	(obj:0.00379322819076141)
y(35,37)                                            1 	(obj:-0.000416556212789532)
y(35,42)                                            1 	(obj:-0.00107006903417517)
y(35,43)                                            1 	(obj:-0.000371297164517511)
y(35,44)                                            1 	(obj:-0.000258442211690486)
y(35,47)                                            1 	(obj:3.24155012873695e-05)
y(35,48)                                            1 	(obj:-0.000695150690172983)
y(35,49)                                            1 	(obj:0.000601218873884619)
y(35,50)                                            1 	(obj:-0.00042150374059205)
y(35,51)                                            1 	(obj:-0.000421765146516792)
y(35,53)                                            1 	(obj:-0.000693085812648779)
y(35,56)                                            1 	(obj:3.97187915304252e-05)
y(35,59)                                            1 	(obj:1.64390474102545e-05)
y(35,63)                                            1 	(obj:-0.000644079460211019)
y(37,2)                                             1 	(obj:1.6886539347486e-05)
y(37,3)                                             1 	(obj:0.000444052355739154)
y(37,5)                                             1 	(obj:0.000780067590366302)
y(37,6)                                             1 	(obj:0.000767809155149635)
y(37,7)                                             1 	(obj:0.000439194599679148)
y(37,9)                                             1 	(obj:0.000137730891772345)
y(37,12)                                            1 	(obj:0.000483608682152731)
y(37,17)                                            1 	(obj:-0.00127559336085269)
y(37,19)                                            1 	(obj:0.000859335770549886)
y(37,20)                                            1 	(obj:0.000158917234442511)
y(37,22)                                            1 	(obj:0.000853768126336504)
y(37,24)                                            1 	(obj:9.2745435311215e-05)
y(37,25)                                            1 	(obj:0.000630863558212962)
y(37,26)                                            1 	(obj:0.000717335708501575)
y(37,28)                                            1 	(obj:0.000857372263044325)
y(37,30)                                            1 	(obj:0.000191119534563572)
y(37,31)                                            1 	(obj:3.8274199208626e-05)
y(37,33)                                            1 	(obj:0.000844404610809834)
y(37,35)                                            1 	(obj:-0.000416556212789532)
y(37,37)                                            1 	(obj:0.00150815627520033)
y(37,42)                                            1 	(obj:0.00125658184981717)
y(37,43)                                            1 	(obj:-0.000297182047586668)
y(37,44)                                            1 	(obj:0.000492706840740485)
y(37,47)                                            1 	(obj:-0.000488424898813167)
y(37,48)                                            1 	(obj:0.000952654091987518)
y(37,49)                                            1 	(obj:-9.26982836427415e-05)
y(37,50)                                            1 	(obj:0.000770227841422798)
y(37,51)                                            1 	(obj:9.68233180197871e-05)
y(37,53)                                            1 	(obj:0.000360543604677319)
y(37,56)                                            1 	(obj:0.000470774974941937)
y(37,59)                                            1 	(obj:-0.000171368134953041)
y(37,63)                                            1 	(obj:0.00112631178526404)
y(42,2)                                             1 	(obj:-0.000153962949150422)
y(42,3)                                             1 	(obj:0.000576993732941749)
y(42,5)                                             1 	(obj:0.00253215686515097)
y(42,6)                                             1 	(obj:0.00187270923320438)
y(42,7)                                             1 	(obj:0.000437795969573059)
y(42,9)                                             1 	(obj:-0.000402941071796349)
y(42,12)                                            1 	(obj:0.000294514813830976)
y(42,17)                                            1 	(obj:-0.000818192102331947)
y(42,19)                                            1 	(obj:0.00208338309817025)
y(42,20)                                            1 	(obj:-0.000448407136700187)
y(42,22)                                            1 	(obj:0.00221791578954094)
y(42,24)                                            1 	(obj:-0.00103857458681479)
y(42,25)                                            1 	(obj:-0.000301149970079209)
y(42,26)                                            1 	(obj:0.00222687568961518)
y(42,28)                                            1 	(obj:0.00214803841992555)
y(42,30)                                            1 	(obj:-0.000180542904125377)
y(42,31)                                            1 	(obj:-0.000676089204107072)
y(42,33)                                            1 	(obj:2.46693991372647e-05)
y(42,35)                                            1 	(obj:-0.00107006903417517)
y(42,37)                                            1 	(obj:0.00125658184981717)
y(42,42)                                            1 	(obj:0.00341134176457788)
y(42,43)                                            1 	(obj:-0.000864336508954204)
y(42,44)                                            1 	(obj:-0.00047366367666042)
y(42,47)                                            1 	(obj:-0.000578362094149661)
y(42,48)                                            1 	(obj:0.00145620150446259)
y(42,49)                                            1 	(obj:-0.000320490108062417)
y(42,50)                                            1 	(obj:0.00193344822569186)
y(42,51)                                            1 	(obj:-0.00036972406663457)
y(42,53)                                            1 	(obj:0.000414092500305573)
y(42,56)                                            1 	(obj:0.000302845258149728)
y(42,59)                                            1 	(obj:-0.00126052504144822)
y(42,63)                                            1 	(obj:0.00187795733458418)
y(43,2)                                             1 	(obj:0.00156362019999154)
y(43,3)                                             1 	(obj:0.000475071941047822)
y(43,5)                                             1 	(obj:-0.000296826972360894)
y(43,6)                                             1 	(obj:-0.000886812881088614)
y(43,7)                                             1 	(obj:0.000362008292596347)
y(43,9)                                             1 	(obj:0.000911504515409554)
y(43,12)                                            1 	(obj:-0.000837874856687511)
y(43,17)                                            1 	(obj:0.000271603916369986)
y(43,19)                                            1 	(obj:-0.000473273610516277)
y(43,20)                                            1 	(obj:0.000769878109604865)
y(43,22)                                            1 	(obj:-0.000239761994985841)
y(43,24)                                            1 	(obj:-0.000156553896763318)
y(43,25)                                            1 	(obj:-0.000716837651737878)
y(43,26)                                            1 	(obj:-0.000708700161093413)
y(43,28)                                            1 	(obj:-0.000534973243227966)
y(43,30)                                            1 	(obj:0.00147616337300927)
y(43,31)                                            1 	(obj:0.000344958797881206)
y(43,33)                                            1 	(obj:0.000493643735137051)
y(43,35)                                            1 	(obj:-0.000371297164517511)
y(43,37)                                            1 	(obj:-0.000297182047586668)
y(43,42)                                            1 	(obj:-0.000864336508954204)
y(43,43)                                            1 	(obj:0.00204650736407218)
y(43,44)                                            1 	(obj:0.000780395160392871)
y(43,47)                                            1 	(obj:-2.03336738407221e-05)
y(43,48)                                            1 	(obj:-0.000373375144017914)
y(43,49)                                            1 	(obj:0.00173657443064418)
y(43,50)                                            1 	(obj:-0.000543823232949955)
y(43,51)                                            1 	(obj:0.000722769003440692)
y(43,53)                                            1 	(obj:0.000362785451274102)
y(43,56)                                            1 	(obj:0.000126991323944214)
y(43,59)                                            1 	(obj:0.00118521273501523)
y(43,63)                                            1 	(obj:-0.000501574549438118)
y(44,2)                                             1 	(obj:0.000403014584454681)
y(44,3)                                             1 	(obj:-0.000286166951469086)
y(44,5)                                             1 	(obj:-0.000272556421796749)
y(44,6)                                             1 	(obj:-0.000452810466848887)
y(44,7)                                             1 	(obj:-0.000341786570146426)
y(44,9)                                             1 	(obj:0.000441199474295418)
y(44,12)                                            1 	(obj:0.000375938034999222)
y(44,17)                                            1 	(obj:-0.000591199461615833)
y(44,19)                                            1 	(obj:-0.000357588948761136)
y(44,20)                                            1 	(obj:0.000732973636496059)
y(44,22)                                            1 	(obj:-0.000220495541878809)
y(44,24)                                            1 	(obj:0.000197030158318536)
y(44,25)                                            1 	(obj:0.00056192956761727)
y(44,26)                                            1 	(obj:-0.000487192889605351)
y(44,28)                                            1 	(obj:-0.000421990086591829)
y(44,30)                                            1 	(obj:0.000390085542045659)
y(44,31)                                            1 	(obj:3.04849710215363e-05)
y(44,33)                                            1 	(obj:0.000648517656731497)
y(44,35)                                            1 	(obj:-0.000258442211690486)
y(44,37)                                            1 	(obj:0.000492706840740485)
y(44,42)                                            1 	(obj:-0.00047366367666042)
y(44,43)                                            1 	(obj:0.000780395160392871)
y(44,44)                                            1 	(obj:0.00202724772046949)
y(44,47)                                            1 	(obj:-0.000219362085306541)
y(44,48)                                            1 	(obj:-5.27510103911125e-05)
y(44,49)                                            1 	(obj:0.000535704488759126)
y(44,50)                                            1 	(obj:-0.000220368940475434)
y(44,51)                                            1 	(obj:0.000962960666008022)
y(44,53)                                            1 	(obj:-0.000294608034597881)
y(44,56)                                            1 	(obj:0.000506267848014024)
y(44,59)                                            1 	(obj:0.00137048241642524)
y(44,63)                                            1 	(obj:-5.42613770792404e-05)
y(47,2)                                             1 	(obj:-0.000162821547535676)
y(47,3)                                             1 	(obj:-7.54196108314842e-05)
y(47,5)                                             1 	(obj:-0.0002693215922395)
y(47,6)                                             1 	(obj:1.07453979540493e-06)
y(47,7)                                             1 	(obj:-0.000283211452816513)
y(47,9)                                             1 	(obj:3.6944023604631e-05)
y(47,12)                                            1 	(obj:0.000155273706278306)
y(47,17)                                            1 	(obj:0.00178855735018299)
y(47,19)                                            1 	(obj:-0.000432206399741959)
y(47,20)                                            1 	(obj:0.000260778064839007)
y(47,22)                                            1 	(obj:-0.00045820494388936)
y(47,24)                                            1 	(obj:0.000284020653099552)
y(47,25)                                            1 	(obj:0.000381141114237558)
y(47,26)                                            1 	(obj:-0.00025062253842942)
y(47,28)                                            1 	(obj:-0.000449098418540254)
y(47,30)                                            1 	(obj:-0.000142141613520152)
y(47,31)                                            1 	(obj:9.28744342607837e-05)
y(47,33)                                            1 	(obj:-0.000325873519301708)
y(47,35)                                            1 	(obj:3.24155012873695e-05)
y(47,37)                                            1 	(obj:-0.000488424898813167)
y(47,42)                                            1 	(obj:-0.000578362094149661)
y(47,43)                                            1 	(obj:-2.03336738407221e-05)
y(47,44)                                            1 	(obj:-0.000219362085306541)
y(47,47)                                            1 	(obj:0.000922370929379139)
y(47,48)                                            1 	(obj:-0.000236929751081974)
y(47,49)                                            1 	(obj:1.69591728751427e-05)
y(47,50)                                            1 	(obj:-0.000428827504614759)
y(47,51)                                            1 	(obj:-0.000138801393194995)
y(47,53)                                            1 	(obj:-0.000138012851701487)
y(47,56)                                            1 	(obj:7.09508969954978e-06)
y(47,59)                                            1 	(obj:-0.000470273874402827)
y(47,63)                                            1 	(obj:-0.00033852121292257)
y(48,2)                                             1 	(obj:-0.000199761127005804)
y(48,3)                                             1 	(obj:0.000348880178844737)
y(48,5)                                             1 	(obj:0.00101001659107743)
y(48,6)                                             1 	(obj:0.000826443258615264)
y(48,7)                                             1 	(obj:0.000721118037797871)
y(48,9)                                             1 	(obj:9.42319660804669e-05)
y(48,12)                                            1 	(obj:0.00028282806675566)
y(48,17)                                            1 	(obj:-0.000541734430644894)
y(48,19)                                            1 	(obj:0.00103928002986853)
y(48,20)                                            1 	(obj:-0.00016717380469861)
y(48,22)                                            1 	(obj:0.0010614751183116)
y(48,24)                                            1 	(obj:-0.000242684289023475)
y(48,25)                                            1 	(obj:0.000224300229155513)
y(48,26)                                            1 	(obj:0.000766430761374308)
y(48,28)                                            1 	(obj:0.000927691105149138)
y(48,30)                                            1 	(obj:-7.32042147014337e-05)
y(48,31)                                            1 	(obj:-0.000329921068263904)
y(48,33)                                            1 	(obj:0.000488844050003295)
y(48,35)                                            1 	(obj:-0.000695150690172983)
y(48,37)                                            1 	(obj:0.000952654091987518)
y(48,42)                                            1 	(obj:0.00145620150446259)
y(48,43)                                            1 	(obj:-0.000373375144017914)
y(48,44)                                            1 	(obj:-5.27510103911125e-05)
y(48,47)                                            1 	(obj:-0.000236929751081974)
y(48,48)                                            1 	(obj:0.00110796014943351)
y(48,49)                                            1 	(obj:-0.000249374856916778)
y(48,50)                                            1 	(obj:0.000873760895703053)
y(48,51)                                            1 	(obj:-0.000197969897845412)
y(48,53)                                            1 	(obj:0.00054456277901397)
y(48,56)                                            1 	(obj:0.000249106361449812)
y(48,59)                                            1 	(obj:-0.000441091148382866)
y(48,63)                                            1 	(obj:0.0011749485776119)
y(49,2)                                             1 	(obj:0.00162521296896634)
y(49,3)                                             1 	(obj:0.000171524346786906)
y(49,5)                                             1 	(obj:-0.000151848948928894)
y(49,6)                                             1 	(obj:-0.000348161253934057)
y(49,7)                                             1 	(obj:0.000148396209622413)
y(49,9)                                             1 	(obj:0.00120306289321606)
y(49,12)                                            1 	(obj:-0.000658157643748419)
y(49,17)                                            1 	(obj:0.000502424822269883)
y(49,19)                                            1 	(obj:-0.000322179083652702)
y(49,20)                                            1 	(obj:0.000646667023907244)
y(49,22)                                            1 	(obj:-9.60613465914591e-05)
y(49,24)                                            1 	(obj:-0.000322049423172429)
y(49,25)                                            1 	(obj:-0.00057343917104035)
y(49,26)                                            1 	(obj:-0.000305777404320817)
y(49,28)                                            1 	(obj:-0.000152163046710311)
y(49,30)                                            1 	(obj:0.00127272751842439)
y(49,31)                                            1 	(obj:0.000233534411749008)
y(49,33)                                            1 	(obj:0.000465760382603187)
y(49,35)                                            1 	(obj:0.000601218873884619)
y(49,37)                                            1 	(obj:-9.26982836427415e-05)
y(49,42)                                            1 	(obj:-0.000320490108062417)
y(49,43)                                            1 	(obj:0.00173657443064418)
y(49,44)                                            1 	(obj:0.000535704488759126)
y(49,47)                                            1 	(obj:1.69591728751427e-05)
y(49,48)                                            1 	(obj:-0.000249374856916778)
y(49,49)                                            1 	(obj:0.00214918347772915)
y(49,50)                                            1 	(obj:-0.000237271917476701)
y(49,51)                                            1 	(obj:0.000565665481811136)
y(49,53)                                            1 	(obj:0.000401558326105235)
y(49,56)                                            1 	(obj:0.000256933222000057)
y(49,59)                                            1 	(obj:0.000877181593836296)
y(49,63)                                            1 	(obj:-9.97511697510293e-05)
y(50,2)                                             1 	(obj:-0.00024990500700998)
y(50,3)                                             1 	(obj:0.000151860689764037)
y(50,5)                                             1 	(obj:0.0016542497958815)
y(50,6)                                             1 	(obj:0.00111703666004294)
y(50,7)                                             1 	(obj:0.00029139891318143)
y(50,9)                                             1 	(obj:-0.000186408482709865)
y(50,12)                                            1 	(obj:0.000131865101512274)
y(50,17)                                            1 	(obj:-0.000627863303848839)
y(50,19)                                            1 	(obj:0.00156597059656709)
y(50,20)                                            1 	(obj:-0.000359274470029948)
y(50,22)                                            1 	(obj:0.00160481587596201)
y(50,24)                                            1 	(obj:-0.000375507610061143)
y(50,25)                                            1 	(obj:-7.44409198619256e-05)
y(50,26)                                            1 	(obj:0.00145167607268431)
y(50,28)                                            1 	(obj:0.00131693778248558)
y(50,30)                                            1 	(obj:-0.000237839826374376)
y(50,31)                                            1 	(obj:-0.000312630217867865)
y(50,33)                                            1 	(obj:-0.00011739840369488)
y(50,35)                                            1 	(obj:-0.00042150374059205)
y(50,37)                                            1 	(obj:0.000770227841422798)
y(50,42)                                            1 	(obj:0.00193344822569186)
y(50,43)                                            1 	(obj:-0.000543823232949955)
y(50,44)                                            1 	(obj:-0.000220368940475434)
y(50,47)                                            1 	(obj:-0.000428827504614759)
y(50,48)                                            1 	(obj:0.000873760895703053)
y(50,49)                                            1 	(obj:-0.000237271917476701)
y(50,50)                                            1 	(obj:0.00151855731636171)
y(50,51)                                            1 	(obj:-0.000203002416420603)
y(50,53)                                            1 	(obj:0.000142484899874981)
y(50,56)                                            1 	(obj:0.000339713469401096)
y(50,59)                                            1 	(obj:-0.00109034104190608)
y(50,63)                                            1 	(obj:0.00111483668557499)
y(51,2)                                             1 	(obj:0.000619243411311558)
y(51,3)                                             1 	(obj:0.000179776541747843)
y(51,5)                                             1 	(obj:-4.25252775546506e-05)
y(51,6)                                             1 	(obj:-0.000478918933121713)
y(51,7)                                             1 	(obj:-1.21013423942199e-05)
y(51,9)                                             1 	(obj:0.000551006858486179)
y(51,12)                                            1 	(obj:-0.000135004247939124)
y(51,17)                                            1 	(obj:-0.000307773539159513)
y(51,19)                                            1 	(obj:-0.000142352393335948)
y(51,20)                                            1 	(obj:0.000877588315174022)
y(51,22)                                            1 	(obj:-7.90210683407585e-05)
y(51,24)                                            1 	(obj:-1.04748352925904e-05)
y(51,25)                                            1 	(obj:0.000194493672611929)
y(51,26)                                            1 	(obj:-0.000192772653660115)
y(51,28)                                            1 	(obj:-7.00571360569315e-05)
y(51,30)                                            1 	(obj:0.000495472462146912)
y(51,31)                                            1 	(obj:0.000436811559003992)
y(51,33)                                            1 	(obj:0.000345388493164612)
y(51,35)                                            1 	(obj:-0.000421765146516792)
y(51,37)                                            1 	(obj:9.68233180197871e-05)
y(51,42)                                            1 	(obj:-0.00036972406663457)
y(51,43)                                            1 	(obj:0.000722769003440692)
y(51,44)                                            1 	(obj:0.000962960666008022)
y(51,47)                                            1 	(obj:-0.000138801393194995)
y(51,48)                                            1 	(obj:-0.000197969897845412)
y(51,49)                                            1 	(obj:0.000565665481811136)
y(51,50)                                            1 	(obj:-0.000203002416420603)
y(51,51)                                            1 	(obj:0.000897837165387578)
y(51,53)                                            1 	(obj:-8.89549029492703e-05)
y(51,56)                                            1 	(obj:0.000455978601749697)
y(51,59)                                            1 	(obj:0.000811217313830287)
y(51,63)                                            1 	(obj:-0.000268721172918651)
y(53,2)                                             1 	(obj:0.000419466941002865)
y(53,3)                                             1 	(obj:0.000692907971184315)
y(53,5)                                             1 	(obj:0.000441645814323291)
y(53,6)                                             1 	(obj:0.000322760527308138)
y(53,7)                                             1 	(obj:0.00138713569822015)
y(53,9)                                             1 	(obj:0.00073732797512664)
y(53,12)                                            1 	(obj:0.000441313507744992)
y(53,17)                                            1 	(obj:-0.000113580216566387)
y(53,19)                                            1 	(obj:0.000333319455057336)
y(53,20)                                            1 	(obj:9.3454621215423e-05)
y(53,22)                                            1 	(obj:0.000399226910041634)
y(53,24)                                            1 	(obj:1.07746783133831e-05)
y(53,25)                                            1 	(obj:0.000129481934527779)
y(53,26)                                            1 	(obj:-5.57268688521949e-05)
y(53,28)                                            1 	(obj:0.000304711729937777)
y(53,30)                                            1 	(obj:0.000492562984436252)
y(53,31)                                            1 	(obj:0.000326718336023856)
y(53,33)                                            1 	(obj:0.000732332072653727)
y(53,35)                                            1 	(obj:-0.000693085812648779)
y(53,37)                                            1 	(obj:0.000360543604677319)
y(53,42)                                            1 	(obj:0.000414092500305573)
y(53,43)                                            1 	(obj:0.000362785451274102)
y(53,44)                                            1 	(obj:-0.000294608034597881)
y(53,47)                                            1 	(obj:-0.000138012851701487)
y(53,48)                                            1 	(obj:0.00054456277901397)
y(53,49)                                            1 	(obj:0.000401558326105235)
y(53,50)                                            1 	(obj:0.000142484899874981)
y(53,51)                                            1 	(obj:-8.89549029492703e-05)
y(53,53)                                            1 	(obj:0.0012343691354467)
y(53,56)                                            1 	(obj:0.00011229306207701)
y(53,59)                                            1 	(obj:0.000248363215779575)
y(53,63)                                            1 	(obj:0.000677830143800579)
y(56,2)                                             1 	(obj:0.000298314036501098)
y(56,3)                                             1 	(obj:0.000689895678283288)
y(56,5)                                             1 	(obj:0.000602930123812076)
y(56,6)                                             1 	(obj:3.97652580913396e-05)
y(56,7)                                             1 	(obj:0.000135804974050343)
y(56,9)                                             1 	(obj:0.000491124222402867)
y(56,12)                                            1 	(obj:0.000550397507852574)
y(56,17)                                            1 	(obj:1.94940747270543e-05)
y(56,19)                                            1 	(obj:0.000345847108518875)
y(56,20)                                            1 	(obj:0.000429832984344543)
y(56,22)                                            1 	(obj:0.000389562457426578)
y(56,24)                                            1 	(obj:0.000351389187200753)
y(56,25)                                            1 	(obj:0.000705036261031621)
y(56,26)                                            1 	(obj:0.000144948602496428)
y(56,28)                                            1 	(obj:0.000325175238847694)
y(56,30)                                            1 	(obj:-9.25518156785389e-05)
y(56,31)                                            1 	(obj:0.000280254890234829)
y(56,33)                                            1 	(obj:0.000281590846218144)
y(56,35)                                            1 	(obj:3.97187915304252e-05)
y(56,37)                                            1 	(obj:0.000470774974941937)
y(56,42)                                            1 	(obj:0.000302845258149728)
y(56,43)                                            1 	(obj:0.000126991323944214)
y(56,44)                                            1 	(obj:0.000506267848014024)
y(56,47)                                            1 	(obj:7.09508969954978e-06)
y(56,48)                                            1 	(obj:0.000249106361449812)
y(56,49)                                            1 	(obj:0.000256933222000057)
y(56,50)                                            1 	(obj:0.000339713469401096)
y(56,51)                                            1 	(obj:0.000455978601749697)
y(56,53)                                            1 	(obj:0.00011229306207701)
y(56,56)                                            1 	(obj:0.0012561704509295)
y(56,59)                                            1 	(obj:-0.00014138071468247)
y(56,63)                                            1 	(obj:0.000285104099268468)
y(59,2)                                             1 	(obj:0.000791955645901176)
y(59,3)                                             1 	(obj:0.000404069976913732)
y(59,5)                                             1 	(obj:-0.00123701167245405)
y(59,6)                                             1 	(obj:-0.00107985186318162)
y(59,7)                                             1 	(obj:0.000206312964357945)
y(59,9)                                             1 	(obj:0.000659959223975821)
y(59,12)                                            1 	(obj:0.000333902806629044)
y(59,17)                                            1 	(obj:-0.000650181078595358)
y(59,19)                                            1 	(obj:-0.00125482170762469)
y(59,20)                                            1 	(obj:0.000671999428609393)
y(59,22)                                            1 	(obj:-0.000852064401028588)
y(59,24)                                            1 	(obj:0.000337839506662539)
y(59,25)                                            1 	(obj:0.000162176124052663)
y(59,26)                                            1 	(obj:-0.0015468752633987)
y(59,28)                                            1 	(obj:-0.00156134630460872)
y(59,30)                                            1 	(obj:0.00095381463433418)
y(59,31)                                            1 	(obj:0.000525219553283288)
y(59,33)                                            1 	(obj:0.00117328125420505)
y(59,35)                                            1 	(obj:1.64390474102545e-05)
y(59,37)                                            1 	(obj:-0.000171368134953041)
y(59,42)                                            1 	(obj:-0.00126052504144822)
y(59,43)                                            1 	(obj:0.00118521273501523)
y(59,44)                                            1 	(obj:0.00137048241642524)
y(59,47)                                            1 	(obj:-0.000470273874402827)
y(59,48)                                            1 	(obj:-0.000441091148382866)
y(59,49)                                            1 	(obj:0.000877181593836296)
y(59,50)                                            1 	(obj:-0.00109034104190608)
y(59,51)                                            1 	(obj:0.000811217313830287)
y(59,53)                                            1 	(obj:0.000248363215779575)
y(59,56)                                            1 	(obj:-0.00014138071468247)
y(59,59)                                            1 	(obj:0.00346663199995784)
y(59,63)                                            1 	(obj:-0.000527020385944374)
y(63,2)                                             1 	(obj:-0.0003591790915479)
y(63,3)                                             1 	(obj:0.000210411804284919)
y(63,5)                                             1 	(obj:0.0012973709240171)
y(63,6)                                             1 	(obj:0.00136707059011157)
y(63,7)                                             1 	(obj:0.000584193833343357)
y(63,9)                                             1 	(obj:0.000223528217871891)
y(63,12)                                            1 	(obj:0.000388767623354376)
y(63,17)                                            1 	(obj:-0.000618393903220108)
y(63,19)                                            1 	(obj:0.00118877146838492)
y(63,20)                                            1 	(obj:-0.00021562651963877)
y(63,22)                                            1 	(obj:0.00127180739075084)
y(63,24)                                            1 	(obj:-0.000322561817325097)
y(63,25)                                            1 	(obj:0.000364449978989047)
y(63,26)                                            1 	(obj:0.00112291305050183)
y(63,28)                                            1 	(obj:0.00113697130608127)
y(63,30)                                            1 	(obj:-3.65891913941392e-05)
y(63,31)                                            1 	(obj:-0.000383548650603305)
y(63,33)                                            1 	(obj:0.000395299216663873)
y(63,35)                                            1 	(obj:-0.000644079460211019)
y(63,37)                                            1 	(obj:0.00112631178526404)
y(63,42)                                            1 	(obj:0.00187795733458418)
y(63,43)                                            1 	(obj:-0.000501574549438118)
y(63,44)                                            1 	(obj:-5.42613770792404e-05)
